1784,10,2,1588,5,-1,767,2,3,132,10,2,262,11,6,1529,9,-1,786,2,8,1027,0,-1,1851,11,-1,1578,3,-1,121,7,2,836,1,-1,821,7,-1,606,5,3,472,4,4,1997,8,4,1986,0,0,92,9,9,602,2,2,92,7,8,110,6,-1,890,8,5,750,8,3,1785,1,-1,1878,4,0,1512,4,-1,684,11,-1,1296,11,-1,382,0,3,594,9,9,393,6,-1,616,10,-1,1364,9,1,951,3,9,61,10,-1,71,6,1,1531,4,6,146,5,8,1469,0,-1,547,10,7,1818,10,5,1977,7,7,998,11,4,1889,10,6,1922,4,-1,934,3,5,1539,4,0,926,11,-1,463,10,2,1673,5,8,29,9,2,1346,11,-1,1745,9,-1,1416,5,6,605,9,-1,1393,9,-1,362,4,4,184,0,4,729,4,9,1175,4,-1,536,2,-1,1774,5,-1,1147,4,-1,1275,8,-1,823,0,-1,932,3,-1,1990,11,4,721,5,3,1796,11,-1,80,5,-1,1627,6,3,596,11,4,441,4,-1,687,10,-1,1788,1,-1,751,7,0,1006,3,7,1678,9,8,463,10,-1,1444,4,-1,1572,1,8,97,8,9,90,4,-1,1772,1,9,915,8,3,249,4,-1,937,4,-1,961,9,-1,1086,4,-1,251,2,-1,1099,7,6,443,11,-1,1402,10,-1,686,0,-1,1216,7,5,861,11,1,997,5,-1,554,3,-1,1321,6,-1,970,0,6,8,
1784,10,2,1588,5,-1,1116,11,1,132,10,2,262,11,6,1529,9,-1,786,2,8,1027,0,-1,1851,11,-1,1578,3,-1,121,7,2,322,4,6,1643,7,-1,606,5,3,472,4,4,1997,8,4,1984,6,7,92,9,9,602,2,2,92,7,8,110,6,-1,1939,9,-1,750,8,3,1785,1,-1,1878,4,0,1512,4,-1,684,11,-1,1562,9,-1,382,0,3,594,9,9,393,6,-1,616,10,-1,1364,9,1,951,3,9,61,10,-1,71,6,1,1531,4,6,146,5,8,1469,0,-1,547,10,7,1818,10,5,1977,7,7,273,8,-1,1889,10,6,1922,4,-1,934,3,5,1539,4,0,566,2,0,463,10,2,1673,5,8,1074,2,-1,1346,11,-1,1745,9,-1,1416,5,6,605,9,-1,1393,9,-1,362,4,4,184,0,4,729,4,9,1175,4,-1,536,2,-1,1774,5,-1,1147,4,-1,1275,8,-1,823,0,-1,932,3,-1,1990,11,4,721,5,3,1796,11,-1,87,10,-1,1627,6,3,596,11,4,441,4,-1,298,1,-1,736,2,7,751,7,0,1006,3,7,1678,9,8,463,10,-1,1444,4,-1,1572,1,8,97,8,9,90,4,-1,1772,1,9,915,8,3,1541,3,-1,937,4,-1,182,5,6,1086,4,-1,973,4,8,1099,7,6,443,11,-1,1402,10,-1,686,0,-1,1216,7,5,861,11,1,997,5,-1,554,3,-1,1321,6,-1,970,0,6,7,
1568,2,1,1588,5,-1,1116,11,1,132,10,2,262,11,6,1529,9,-1,786,2,8,1027,0,-1,1851,11,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,1248,11,5,1997,8,4,1984,6,7,92,9,9,602,2,2,92,7,8,110,6,-1,890,8,5,750,8,3,1785,1,-1,1878,4,0,1512,4,-1,684,11,-1,1562,9,-1,382,0,3,594,9,9,393,6,-1,1642,0,-1,1364,9,1,951,3,9,61,10,-1,71,6,1,1531,4,6,146,5,8,1469,0,-1,547,10,7,1818,10,5,1977,7,7,273,8,-1,1256,8,3,1922,4,-1,934,3,5,1539,4,0,926,11,-1,463,10,2,1673,5,8,31,4,7,1346,11,-1,1745,9,-1,1416,5,6,605,9,-1,1393,9,-1,362,4,4,184,0,4,729,4,9,1175,4,-1,536,2,-1,1774,5,-1,1147,4,-1,21,7,7,823,0,-1,932,3,-1,1990,11,4,721,5,3,1933,5,8,80,5,-1,1627,6,3,596,11,4,441,4,-1,298,1,-1,1788,1,-1,751,7,0,1006,3,7,1133,5,8,36,10,6,1444,4,-1,1572,1,8,97,8,9,90,4,-1,1772,1,9,915,8,3,249,4,-1,937,4,-1,1950,7,-1,1086,4,-1,973,4,8,1099,7,6,443,11,-1,264,7,6,686,0,-1,1216,7,5,1517,10,-1,997,5,-1,554,3,-1,1321,6,-1,970,0,6,7,
1784,10,2,1588,5,-1,1116,11,1,132,10,2,262,11,6,1529,9,-1,786,2,8,1027,0,-1,1851,11,-1,679,1,-1,121,7,2,836,1,-1,1916,2,9,219,0,-1,472,4,4,1997,8,4,1984,6,7,92,9,9,602,2,2,92,7,8,110,6,-1,890,8,5,750,8,3,1785,1,-1,1878,4,0,1512,4,-1,684,11,-1,1562,9,-1,382,0,3,668,7,8,393,6,-1,616,10,-1,1983,0,-1,951,3,9,61,10,-1,71,6,1,593,8,9,1533,0,-1,1469,0,-1,525,0,-1,1818,10,5,1553,3,-1,273,8,-1,1889,10,6,1713,10,5,934,3,5,1539,4,0,926,11,-1,463,10,2,1673,5,8,31,4,7,1346,11,-1,1745,9,-1,1416,5,6,605,9,-1,1393,9,-1,362,4,4,184,0,4,729,4,9,160,10,4,536,2,-1,1774,5,-1,1147,4,-1,1275,8,-1,231,2,7,477,11,-1,1990,11,4,721,5,3,1796,11,-1,80,5,-1,1627,6,3,596,11,4,441,4,-1,298,1,-1,1788,1,-1,751,7,0,1006,3,7,1678,9,8,463,10,-1,1444,4,-1,1572,1,8,97,8,9,90,4,-1,330,3,1,1969,2,0,249,4,-1,937,4,-1,961,9,-1,1086,4,-1,973,4,8,1099,7,6,443,11,-1,1402,10,-1,686,0,-1,1216,7,5,861,11,1,997,5,-1,554,3,-1,1321,6,-1,970,0,6,50,
1806,11,7,1588,5,-1,1116,11,1,692,9,-1,1710,10,-1,685,8,8,1474,8,-1,1039,0,-1,910,7,-1,1578,3,-1,875,10,6,1966,1,4,250,4,5,344,2,3,1528,3,-1,417,1,-1,1429,6,6,693,10,-1,243,6,6,1794,2,-1,1413,8,-1,1873,2,0,456,1,8,288,10,2,1817,3,-1,1257,5,6,1984,8,1,1423,5,-1,1552,10,6,660,11,-1,1476,4,8,616,10,-1,625,0,5,1498,9,2,1911,1,4,1772,1,-1,1700,8,0,1672,6,-1,1429,11,0,39,1,-1,1367,7,-1,878,4,-1,1555,11,-1,1332,8,-1,100,8,-1,934,3,5,391,10,-1,1915,2,2,547,5,-1,1998,9,7,1559,0,9,1732,11,9,695,2,-1,960,8,1,82,10,-1,124,5,-1,1276,11,4,1252,5,7,1287,8,-1,1001,4,9,1389,4,-1,1499,10,-1,1917,4,0,1473,3,-1,448,6,-1,1812,10,4,576,5,-1,895,4,-1,1642,9,-1,726,5,-1,1561,7,0,596,11,4,58,0,-1,298,1,-1,1566,0,9,1908,11,-1,326,11,-1,358,3,-1,62,11,0,275,0,3,471,1,-1,1716,9,6,1820,11,9,261,5,9,1603,7,1,1086,9,0,1498,10,3,1594,7,1,1726,4,0,300,7,-1,1748,2,3,1506,8,-1,848,8,3,1983,4,-1,844,6,4,189,8,0,261,7,-1,1287,8,-1,110,7,7,675,1,-1,50,
1784,10,2,1588,5,-1,1116,11,1,1856,7,-1,927,7,-1,1614,5,-1,15,8,4,799,0,3,1078,4,-1,125,9,3,121,7,2,1966,1,4,1646,1,0,606,5,3,20,6,3,1997,8,4,894,7,-1,1961,1,-1,638,7,6,1955,2,-1,1400,0,9,1763,1,2,1621,5,-1,897,0,2,221,0,-1,234,8,-1,684,11,-1,327,3,9,140,11,-1,193,8,2,1825,9,9,890,8,8,1016,3,5,393,9,-1,140,7,0,1288,5,6,707,5,8,1989,11,4,1611,9,-1,1295,3,4,317,1,2,1011,9,-1,1357,10,-1,1020,10,2,1499,8,9,934,3,5,1000,7,7,926,11,-1,694,2,3,525,4,-1,1121,6,-1,128,4,1,1682,2,-1,944,3,7,605,9,-1,1660,6,9,362,4,4,476,9,-1,729,4,9,1175,4,-1,536,2,-1,1461,9,-1,961,9,-1,354,10,-1,1144,6,1,635,8,3,1277,6,0,1352,2,5,644,10,-1,1831,11,4,487,10,9,1120,11,-1,912,7,-1,323,2,8,1020,0,8,769,8,7,1187,0,-1,85,4,8,1067,9,-1,275,0,3,840,3,5,81,6,-1,790,8,-1,1772,1,9,915,8,3,1132,6,-1,937,4,-1,1037,1,-1,1086,4,-1,115,9,-1,1571,4,4,26,8,7,1100,2,3,260,0,-1,1192,5,-1,1810,9,4,1830,5,1,1428,11,-1,674,11,3,1349,10,-1,7,
1328,2,4,650,5,-1,1116,11,1,1665,6,9,1710,10,-1,1429,11,-1,140,5,1,1058,9,-1,910,7,-1,75,1,-1,121,7,2,836,1,-1,250,4,5,1125,10,-1,881,10,5,1416,10,-1,1429,6,6,92,9,9,11,8,0,1331,7,-1,498,2,1,1843,7,8,456,1,8,596,0,5,735,1,3,234,8,-1,1292,4,1,378,2,5,151,4,-1,1723,9,3,1476,4,8,616,10,-1,208,6,-1,951,3,9,1636,6,-1,423,7,-1,1366,9,-1,1989,11,4,1429,11,0,547,10,7,543,8,-1,1011,9,-1,1555,11,-1,784,3,-1,781,7,1,1758,5,2,391,10,-1,1145,0,-1,851,5,-1,1673,5,8,286,10,9,1732,11,9,49,1,0,1416,5,6,82,10,-1,1393,9,-1,1803,3,2,360,11,9,1287,8,-1,491,0,0,1070,1,2,675,5,7,1911,10,-1,1562,6,0,1102,9,-1,1924,2,3,576,5,-1,721,5,3,1375,6,9,80,5,-1,599,6,1,1056,2,0,473,4,-1,1617,1,3,1766,9,-1,670,6,2,1166,1,-1,1769,9,-1,608,10,-1,275,0,3,1068,0,-1,49,6,6,877,5,5,1772,1,9,1299,8,-1,249,4,-1,1498,10,3,1504,9,-1,210,4,7,308,10,-1,1908,2,7,1341,11,5,730,0,-1,260,0,-1,844,6,4,189,8,0,261,7,-1,665,6,-1,340,11,4,1349,10,-1,74,
1784,10,2,650,5,-1,1116,11,1,132,10,2,927,7,-1,685,8,8,1525,4,5,1171,0,6,1078,4,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,344,2,3,472,4,4,1997,8,4,1984,6,7,92,9,9,602,2,2,1794,2,-1,110,6,-1,1627,1,2,750,8,3,288,10,2,494,11,-1,768,1,0,684,11,-1,1200,5,9,382,0,3,594,9,9,393,6,-1,1788,3,0,1016,3,5,340,8,5,1593,2,-1,1170,5,4,1531,4,6,1672,6,-1,657,6,-1,547,10,7,1818,10,5,622,5,-1,1334,9,-1,67,10,6,1252,7,2,1081,10,-1,1506,9,5,926,11,-1,653,7,4,1673,5,8,31,4,7,365,7,-1,1282,9,6,1416,5,6,605,9,-1,124,5,-1,362,4,4,513,4,2,729,4,9,1175,4,-1,1262,10,-1,1448,10,1,793,0,-1,354,10,-1,823,0,-1,172,10,2,1277,6,0,721,5,3,1796,11,-1,80,5,-1,1627,6,3,596,11,4,441,4,-1,1813,5,1,1788,1,-1,1669,2,0,1783,3,-1,1820,4,1,463,10,-1,1444,4,-1,1572,1,8,433,7,5,90,4,-1,1772,1,9,915,8,3,249,4,-1,937,4,-1,1504,9,-1,1086,4,-1,1585,10,9,1099,7,6,944,5,-1,1402,10,-1,260,0,-1,189,1,-1,1837,6,2,997,5,-1,554,3,-1,1321,6,-1,970,0,6,75,
1784,10,2,650,5,-1,1116,11,1,1856,7,-1,927,7,-1,685,8,8,15,8,4,1398,1,-1,1078,4,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,596,8,3,472,4,4,417,1,-1,533,5,5,258,1,-1,1480,11,4,685,3,-1,1400,0,9,1609,5,-1,1003,4,4,434,7,-1,990,8,-1,234,8,-1,1793,11,5,1921,6,-1,140,11,-1,193,8,2,393,6,-1,31,3,1,1016,3,5,951,3,9,140,7,0,1170,5,4,374,11,-1,1989,11,4,657,6,-1,547,10,7,317,1,2,1011,9,-1,1103,4,0,1050,10,-1,1499,8,9,934,3,5,1000,7,7,805,4,-1,694,2,3,1673,5,8,663,1,-1,1732,11,9,838,11,-1,640,7,-1,605,9,-1,124,5,-1,362,4,4,360,11,9,1966,10,0,1610,4,1,536,2,-1,675,5,7,1867,7,-1,1562,6,0,2,5,-1,1924,2,3,1277,6,0,721,5,3,1042,4,-1,80,5,-1,487,10,9,1063,1,-1,912,7,-1,1617,1,3,1020,0,8,114,7,-1,1783,3,-1,1769,9,-1,1067,9,-1,932,9,-1,1572,1,8,433,7,5,90,4,-1,1772,1,9,915,8,3,1086,9,0,937,4,-1,283,3,-1,1086,4,-1,33,10,-1,1571,4,4,892,7,-1,119,1,5,1584,7,7,461,5,-1,189,8,0,1830,5,1,1428,11,-1,674,11,3,990,9,-1,66,
1328,2,4,650,5,-1,1116,11,1,1098,7,4,1710,10,-1,1954,5,-1,140,5,1,1058,9,-1,910,7,-1,1578,3,-1,121,7,2,1966,1,4,1981,11,4,344,2,3,881,10,5,1997,8,4,1429,6,6,92,9,9,11,8,0,1955,2,-1,1077,6,7,1843,7,8,456,1,8,1785,1,-1,735,1,3,607,8,4,1519,7,-1,1200,5,9,151,4,-1,1723,9,3,1476,4,8,1788,3,0,208,6,-1,493,0,-1,1395,9,0,922,0,-1,1366,9,-1,1672,6,-1,1429,11,0,749,5,1,543,8,-1,622,5,-1,1581,10,2,67,10,6,1264,6,2,490,11,-1,391,10,-1,926,11,-1,851,5,-1,1086,9,5,286,10,9,475,2,4,49,1,0,1416,5,6,82,10,-1,411,11,-1,1803,3,2,1252,5,7,1287,8,-1,491,0,0,1070,1,2,457,1,6,1911,10,-1,1018,7,2,1102,9,-1,923,0,0,576,5,-1,1997,7,4,1375,6,9,1657,11,7,599,6,1,1056,2,0,473,4,-1,1547,6,1,401,3,-1,955,2,5,1166,1,-1,1801,8,-1,608,10,-1,275,0,3,1068,0,-1,49,6,6,877,5,5,261,5,9,1299,8,-1,249,4,-1,1498,10,3,1504,9,-1,210,4,7,1379,7,0,569,7,6,1506,8,-1,1322,6,-1,1905,4,4,844,6,4,189,8,0,1145,9,-1,665,6,-1,340,11,4,1349,10,-1,91,
360,5,-1,650,5,-1,1116,11,1,1098,7,4,1662,2,7,1838,11,-1,1693,11,8,1700,4,-1,910,7,-1,27,9,5,121,7,2,1110,4,3,250,4,5,606,5,3,1528,3,-1,1984,1,-1,1429,6,6,1961,1,-1,1363,10,-1,685,3,-1,400,0,6,1609,5,-1,456,1,8,897,0,2,1566,9,5,607,8,4,1984,8,1,327,3,9,1552,10,6,1723,9,3,1476,4,8,616,10,-1,1330,5,-1,951,3,9,1911,1,4,1170,5,4,1700,8,0,1672,6,-1,551,1,7,1322,9,0,773,5,-1,623,0,5,1555,11,-1,1088,8,-1,100,8,-1,1758,5,2,391,10,-1,926,11,-1,1628,5,9,841,9,0,286,10,9,367,10,-1,513,7,-1,308,4,-1,82,10,-1,124,5,-1,1803,3,2,1252,5,7,1287,8,-1,1001,4,9,189,9,0,85,5,-1,1917,4,0,1562,6,0,1588,11,-1,1812,10,4,576,5,-1,721,5,3,24,3,-1,1046,2,-1,1720,4,5,1056,2,0,1330,4,-1,10,2,-1,401,3,-1,184,5,-1,867,2,-1,358,3,-1,1971,9,7,687,10,-1,526,4,-1,49,6,6,312,0,7,918,5,-1,1603,7,1,249,4,-1,1498,10,3,1036,8,7,1726,4,0,1379,7,0,1562,1,8,290,10,-1,1322,6,-1,1983,4,-1,844,6,4,189,8,0,261,7,-1,665,6,-1,110,7,7,795,3,7,7,
1328,2,4,1706,0,-1,1116,11,1,692,9,-1,1710,10,-1,685,8,8,140,5,1,1058,9,-1,910,7,-1,1578,3,-1,121,7,2,836,1,-1,440,9,3,344,2,3,881,10,5,777,4,-1,1429,6,6,92,9,9,11,8,0,1794,2,-1,1077,6,7,1843,7,8,456,1,8,1785,1,-1,735,1,3,903,9,5,1292,4,1,1200,5,9,151,4,-1,18,11,-1,1476,4,8,1788,3,0,208,6,-1,629,6,-1,1395,9,0,1288,5,6,1366,9,-1,450,9,-1,1429,11,0,547,10,7,543,8,-1,622,5,-1,1555,11,-1,67,10,6,1257,3,-1,1165,0,-1,391,10,-1,926,11,-1,851,5,-1,1673,5,8,286,10,9,475,2,4,49,1,0,1416,5,6,82,10,-1,124,5,-1,1803,3,2,360,11,9,1287,8,-1,491,0,0,170,0,2,675,5,7,1911,10,-1,354,10,-1,703,11,-1,1924,2,3,576,5,-1,213,11,4,1375,6,9,1103,5,6,599,6,1,1238,7,8,473,4,-1,1617,1,3,401,3,-1,670,6,2,1166,1,-1,1769,9,-1,608,10,-1,275,0,3,1068,0,-1,482,5,-1,877,5,5,1772,1,9,1299,8,-1,590,9,-1,1498,10,3,1504,9,-1,404,2,-1,1379,7,0,569,7,6,1506,8,-1,1322,6,-1,260,0,-1,844,6,4,189,8,0,847,7,1,713,10,-1,340,11,4,1349,10,-1,58,
1715,9,-1,95,4,-1,1116,11,1,692,9,-1,1710,10,-1,799,5,0,1693,11,8,1058,9,-1,910,7,-1,1134,1,3,121,7,2,1605,1,-1,250,4,5,606,5,3,1528,3,-1,1260,9,-1,1429,6,6,509,11,6,1363,10,-1,1955,2,-1,643,8,0,408,5,-1,456,1,8,897,0,2,1252,3,-1,830,9,-1,1984,8,1,327,3,9,1479,8,9,1678,11,-1,1476,4,8,616,10,-1,1330,5,-1,256,10,-1,1911,1,4,1288,5,6,1700,8,0,450,9,-1,267,8,7,1322,9,0,773,5,-1,1238,8,-1,193,10,9,876,9,-1,100,8,-1,1165,0,-1,391,10,-1,926,11,-1,1628,5,9,685,2,9,286,10,9,367,10,-1,513,7,-1,308,4,-1,82,10,-1,912,0,2,1610,11,4,1347,4,-1,1287,8,-1,1825,1,-1,189,9,0,1499,10,-1,1917,4,0,1815,10,6,1588,11,-1,1812,10,4,576,5,-1,721,2,7,24,3,-1,957,9,8,1720,4,5,1709,7,9,1330,4,-1,10,2,-1,401,3,-1,184,5,-1,389,6,-1,358,3,-1,62,11,0,275,0,3,526,4,-1,1716,9,6,312,0,7,918,5,-1,1603,7,1,590,9,-1,1498,10,3,1037,1,-1,1726,4,0,212,3,7,1562,1,8,892,10,-1,1322,6,-1,260,0,-1,844,6,4,189,8,0,261,7,-1,1407,7,-1,110,7,7,795,3,7,22,
