1784,10,2,1588,5,-1,1116,11,1,1677,9,3,927,7,-1,667,6,4,755,5,2,1027,0,-1,1078,4,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,472,4,4,1997,8,4,32,10,4,578,8,0,638,7,6,92,7,8,621,11,-1,1705,8,4,1621,5,-1,1785,1,-1,1346,1,2,1120,6,-1,530,11,-1,859,7,-1,193,9,-1,594,9,9,393,6,-1,28,2,5,527,2,5,504,8,6,873,11,-1,1599,0,-1,1575,9,-1,1210,3,9,242,1,7,1433,7,-1,1903,8,4,889,6,7,235,5,0,128,11,1,1859,3,3,113,1,4,1271,1,-1,1926,0,6,201,9,-1,909,4,9,879,11,-1,1346,11,-1,1682,2,-1,1291,2,4,1422,7,0,1393,9,-1,362,4,4,420,2,-1,431,1,8,621,9,-1,536,2,-1,941,6,7,1487,3,-1,21,7,7,1144,6,1,932,3,-1,1494,8,1,492,2,-1,350,2,6,1987,9,1,391,8,-1,1063,1,-1,1823,5,-1,117,2,-1,1020,0,8,624,4,-1,1783,3,-1,1820,4,1,1874,10,-1,1444,4,-1,1572,1,8,803,8,-1,298,2,-1,1772,1,9,915,8,3,461,10,-1,937,4,-1,1812,10,-1,1633,7,-1,542,0,-1,1733,3,0,875,6,6,296,2,-1,1849,1,-1,1881,4,7,1860,6,8,1539,3,0,724,2,4,1541,9,-1,840,5,-1,14,
1784,10,2,1678,1,0,1116,11,1,832,7,-1,927,7,-1,1846,7,-1,634,8,-1,1027,0,-1,1767,10,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,472,4,4,1193,5,6,852,8,9,579,5,6,638,7,6,1082,2,-1,966,3,-1,547,5,1,431,7,-1,1785,1,-1,311,4,-1,1446,9,9,1667,2,-1,188,3,-1,97,10,-1,594,9,9,393,6,-1,194,6,-1,565,2,4,857,11,-1,966,5,-1,1285,5,5,815,0,-1,1989,11,4,254,9,-1,1433,7,-1,1944,4,-1,1606,9,7,235,5,0,1645,0,-1,664,6,4,113,1,4,187,6,6,1752,0,-1,874,5,8,1299,5,-1,663,1,-1,467,7,6,1682,2,-1,603,9,-1,1217,0,-1,661,1,3,1293,10,-1,1074,10,4,33,1,-1,630,11,4,536,2,-1,1774,5,-1,961,9,-1,21,7,7,425,3,-1,1551,7,-1,158,8,2,492,2,-1,350,2,6,401,4,8,89,8,-1,1029,5,8,912,7,-1,1943,4,9,1619,7,1,1480,8,7,1783,3,-1,1755,3,-1,1067,9,-1,1468,0,7,1273,9,0,1802,10,8,57,10,-1,1772,1,9,915,8,3,461,10,-1,956,9,-1,1812,10,-1,253,3,-1,193,2,-1,1733,3,0,974,1,-1,66,6,5,1324,3,7,1468,7,8,1517,10,-1,1351,8,-1,1428,11,-1,1541,9,-1,569,9,2,91,
1784,10,2,1588,5,-1,1116,11,1,132,10,2,927,7,-1,351,6,-1,43,5,-1,1027,0,-1,1993,1,4,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,472,4,4,1942,9,5,852,8,9,579,5,6,638,7,6,967,0,-1,1400,0,9,1571,6,-1,1535,3,0,1785,1,-1,311,4,-1,1462,7,-1,1667,2,-1,25,0,-1,97,10,-1,594,9,9,393,6,-1,194,6,-1,1923,8,-1,504,8,6,1138,7,8,1921,10,-1,815,0,-1,1989,11,4,1438,3,-1,1819,6,7,992,9,9,1287,9,-1,235,5,0,442,1,8,1859,3,3,113,1,4,187,6,6,1926,0,6,1393,5,-1,1474,10,9,663,1,-1,1755,7,-1,1754,8,-1,1291,2,4,1466,10,-1,1246,0,6,362,4,4,1074,10,4,902,10,0,508,11,-1,536,2,-1,1667,0,5,961,9,-1,1605,4,3,1624,3,0,1551,7,-1,900,4,-1,634,7,3,350,2,6,1829,9,2,89,8,-1,376,10,6,912,7,-1,1943,4,9,1020,0,8,69,7,6,1783,3,-1,1820,4,1,1067,9,-1,1192,2,3,1572,1,8,918,1,1,298,2,-1,1772,1,9,1501,8,-1,461,10,-1,937,4,-1,903,5,7,136,8,8,193,2,-1,1630,10,0,1352,10,1,66,6,5,686,0,-1,1468,7,8,1285,9,4,1351,8,-1,1428,11,-1,1422,8,-1,314,9,-1,50,
1568,2,1,1588,5,-1,1116,11,1,132,10,2,262,11,6,534,4,1,794,0,-1,663,8,-1,1851,11,-1,1578,3,-1,121,7,2,836,1,-1,1514,1,-1,240,4,9,1326,1,-1,1997,8,4,1497,10,6,92,9,9,1483,4,-1,92,7,8,383,2,7,1903,10,8,1849,2,4,230,0,6,547,10,-1,1462,7,-1,192,0,-1,1562,9,-1,1303,1,-1,784,3,-1,374,9,6,1506,2,-1,547,4,-1,951,3,9,306,11,-1,933,10,-1,423,9,-1,1594,11,-1,1469,0,-1,547,10,7,1351,7,-1,1977,7,7,108,1,-1,727,2,-1,243,5,-1,1906,3,2,28,5,-1,701,5,9,996,0,8,1299,5,-1,340,11,8,467,7,6,446,8,-1,603,9,-1,605,9,-1,1393,9,-1,714,4,8,1767,11,1,729,4,9,1825,1,-1,1179,1,7,1774,5,-1,1873,6,1,682,6,-1,220,6,7,932,3,-1,1990,11,4,859,1,-1,987,4,8,80,5,-1,322,7,4,1777,9,-1,1787,2,1,135,4,9,1866,4,-1,1006,6,7,1006,3,7,737,8,-1,980,4,-1,1792,10,9,1216,3,-1,1165,7,-1,90,4,-1,1679,3,4,718,3,-1,249,4,-1,1720,9,-1,1246,7,-1,163,9,-1,1590,7,7,1921,4,-1,814,3,8,1006,1,6,1188,4,-1,263,4,7,1969,1,9,1065,1,-1,296,2,9,1734,1,-1,569,9,2,7,
8,9,-1,1588,5,-1,52,11,0,32,3,-1,927,7,-1,685,8,8,755,5,2,1027,0,-1,1289,1,5,1578,3,-1,121,7,2,836,1,-1,1410,11,-1,606,5,3,817,5,6,417,1,-1,625,8,-1,92,9,9,638,7,6,1256,1,-1,1400,0,9,638,5,5,1621,5,-1,380,11,9,311,4,-1,1464,9,1,1667,2,-1,459,3,0,105,0,6,1186,3,8,393,6,-1,589,3,9,527,2,5,623,0,8,1138,7,8,895,5,-1,558,8,-1,1989,11,4,657,6,-1,1348,5,-1,1359,5,-1,1606,9,7,235,5,0,1308,6,-1,1920,0,3,113,1,4,473,3,1,1538,1,1,874,5,8,1474,10,9,74,9,9,1346,11,-1,1682,2,-1,1291,2,4,605,9,-1,1393,9,-1,359,1,-1,1447,3,-1,902,10,0,1175,4,-1,536,2,-1,372,6,-1,961,9,-1,701,2,-1,1984,1,8,932,3,-1,800,2,-1,1281,1,1,350,2,6,1403,3,0,391,8,-1,193,7,-1,651,3,3,479,5,8,1020,0,8,349,8,6,1900,4,-1,681,9,-1,1067,9,-1,1152,8,1,1572,1,8,1165,7,-1,298,2,-1,1772,1,9,915,8,3,575,3,1,1922,2,5,345,0,4,112,8,7,1434,8,-1,1733,3,0,1279,3,3,66,6,5,755,5,9,1641,8,-1,922,3,-1,1351,8,-1,522,5,-1,1382,9,7,622,0,2,107,
1568,2,1,1588,5,-1,1735,2,-1,132,10,2,1811,2,-1,1529,9,-1,794,0,-1,663,8,-1,1851,11,-1,1578,3,-1,1035,1,4,836,1,-1,766,3,1,312,6,1,1326,1,-1,1997,8,4,1497,10,6,92,9,9,1534,10,-1,92,7,8,375,4,9,890,8,5,213,0,1,230,0,6,547,10,-1,416,6,-1,192,0,-1,1846,1,-1,1303,1,-1,872,0,-1,374,9,6,1642,0,-1,547,4,-1,951,3,9,306,11,-1,1839,8,0,19,3,-1,1989,11,4,1469,0,-1,547,10,7,1351,7,-1,1977,7,7,108,1,-1,797,10,7,1744,0,-1,1800,0,3,28,5,-1,926,11,-1,996,0,8,1299,5,-1,340,11,8,467,7,6,446,8,-1,603,9,-1,605,9,-1,333,0,0,714,4,8,1767,11,1,529,10,-1,630,11,4,1179,1,7,1774,5,-1,1873,6,1,1764,7,-1,1242,10,-1,932,3,-1,1990,11,4,1218,7,-1,1002,8,5,1403,3,0,322,7,4,1988,0,-1,441,4,-1,323,2,8,1782,11,0,1687,0,2,581,1,4,890,9,9,980,4,-1,1444,4,-1,1216,3,-1,1165,7,-1,1095,3,-1,37,7,-1,718,3,-1,681,11,9,1720,9,-1,680,1,8,1280,6,-1,1590,7,7,936,7,5,814,3,8,1298,0,-1,1188,4,-1,1216,7,5,634,7,1,409,0,2,1180,11,-1,1734,1,-1,569,9,2,7,
1784,10,2,1588,5,-1,1116,11,1,132,10,2,927,7,-1,1529,9,-1,656,4,-1,1027,0,-1,1310,5,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,472,4,4,1997,8,4,852,8,9,92,9,9,638,7,6,92,7,8,1400,0,9,1708,4,-1,1303,1,-1,343,10,-1,1422,7,-1,13,11,5,513,10,1,1170,3,-1,105,0,6,594,9,9,393,6,-1,28,2,5,1350,2,-1,504,8,6,185,7,7,1886,4,3,365,2,0,1989,11,4,1656,9,1,1574,11,-1,1390,6,-1,1606,9,7,468,5,-1,727,2,-1,1859,3,3,113,1,4,473,3,1,1926,0,6,806,6,-1,124,2,2,1248,7,-1,1346,11,-1,1682,2,-1,1291,2,4,605,9,-1,1393,9,-1,362,4,4,420,2,-1,1284,4,-1,621,9,-1,536,2,-1,438,10,-1,961,9,-1,1508,2,9,1144,6,1,932,3,-1,800,2,-1,1725,10,1,350,2,6,1987,9,1,391,8,-1,1063,1,-1,912,7,-1,785,2,-1,316,7,1,624,4,-1,1303,4,4,1820,4,1,1067,9,-1,1444,4,-1,1572,1,8,692,11,3,298,2,-1,1772,1,9,915,8,3,461,10,-1,348,4,-1,1246,7,-1,112,8,7,542,0,-1,1713,4,-1,1352,10,1,66,6,5,686,0,-1,657,9,-1,687,4,1,1179,5,-1,724,2,4,1541,9,-1,840,5,-1,107,
1784,10,2,1588,5,-1,1116,11,1,702,6,5,927,7,-1,351,6,-1,755,5,2,1027,0,-1,1961,5,9,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,472,4,4,204,0,1,852,8,9,579,5,6,638,7,6,967,0,-1,820,4,-1,1105,5,-1,1535,3,0,1785,1,-1,311,4,-1,1462,7,-1,1884,3,-1,1170,3,-1,97,10,-1,594,9,9,393,6,-1,194,6,-1,527,2,5,430,6,-1,1138,7,8,71,6,1,815,0,-1,1989,11,4,1438,3,-1,1819,6,7,992,9,9,1606,9,7,235,5,0,790,9,-1,1859,3,3,113,1,4,187,6,6,1926,0,6,874,5,8,1474,10,9,663,1,-1,1346,11,-1,1754,8,-1,278,10,7,1424,5,-1,1246,0,6,362,4,4,1074,10,4,902,10,0,1805,6,1,240,7,1,1667,0,5,436,5,-1,21,7,7,1127,10,9,249,10,-1,900,4,-1,634,7,3,350,2,6,1213,4,-1,1383,8,2,376,10,6,912,7,-1,12,4,7,1020,0,8,372,4,-1,1783,3,-1,1820,4,1,1067,9,-1,1444,4,-1,1572,1,8,861,5,-1,1302,6,7,1772,1,9,130,6,5,461,10,-1,937,4,-1,1812,10,-1,136,8,8,193,2,-1,1733,3,0,1352,10,1,66,6,5,1581,8,5,1468,7,8,1285,9,4,1351,8,-1,1428,11,-1,1541,9,-1,314,9,-1,115,
1568,2,1,1588,5,-1,1116,11,1,132,10,2,262,11,6,685,8,8,1603,7,-1,1027,0,-1,1851,11,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,240,4,9,1906,0,8,1020,11,-1,1497,10,6,234,6,5,125,6,7,92,7,8,375,4,9,785,1,3,1849,2,4,1785,1,-1,547,10,-1,220,6,6,946,5,-1,27,7,-1,1303,1,-1,51,0,7,250,4,9,1506,2,-1,993,8,7,951,3,9,306,11,-1,51,5,-1,19,3,-1,1920,7,-1,1469,0,-1,1572,3,9,1351,7,-1,1606,9,7,187,10,-1,1285,1,-1,1922,4,-1,1523,8,-1,1762,10,-1,470,1,9,1591,11,8,1886,8,8,826,9,-1,467,7,6,446,8,-1,687,2,-1,605,9,-1,1393,9,-1,1472,5,-1,1252,5,7,729,4,9,1402,7,1,1179,1,7,832,10,-1,631,1,0,241,0,2,1945,7,-1,932,3,-1,1299,4,2,1870,7,-1,987,4,8,1851,6,7,322,7,4,596,11,4,441,4,-1,1530,11,4,1699,11,-1,938,8,2,1006,3,7,1820,4,1,980,4,-1,1981,0,0,1495,2,-1,243,10,0,1741,3,-1,1772,1,9,718,3,-1,249,4,-1,487,11,7,860,11,-1,153,9,0,1590,7,7,1744,4,-1,75,4,-1,1777,3,6,926,6,0,1532,6,-1,189,8,0,1879,1,-1,422,0,6,411,5,2,569,9,2,115,
8,9,-1,1588,5,-1,1116,11,1,353,2,9,927,7,-1,822,3,-1,1607,11,-1,1027,0,-1,1078,4,-1,1578,3,-1,121,7,2,836,1,-1,1916,2,9,606,5,3,472,4,4,1997,8,4,852,8,9,92,9,9,638,7,6,1530,3,-1,1400,0,9,638,5,5,1621,5,-1,915,5,-1,311,4,-1,1462,7,-1,1667,2,-1,1147,7,-1,105,0,6,594,9,9,393,6,-1,1290,9,-1,1722,6,2,1924,5,-1,1138,7,8,693,3,-1,55,11,-1,1989,11,4,1471,1,9,547,10,7,441,0,-1,1476,6,7,235,5,0,403,0,-1,1859,3,3,86,1,-1,473,3,1,1518,6,-1,874,5,8,1474,10,9,74,9,9,202,7,8,1682,2,-1,1291,2,4,605,9,-1,1393,9,-1,359,1,-1,420,2,-1,902,10,0,1175,4,-1,1348,6,-1,438,10,-1,961,9,-1,545,7,8,611,9,-1,932,3,-1,801,8,-1,201,4,-1,1551,2,-1,787,7,1,391,8,-1,1835,3,3,912,7,-1,323,2,8,1045,11,-1,1776,0,-1,594,8,-1,1820,4,1,1067,9,-1,1444,4,-1,1572,1,8,835,0,-1,556,9,7,1772,1,9,942,3,-1,1449,6,-1,1337,4,-1,1515,7,1,112,8,7,199,3,-1,1733,3,0,440,9,9,66,6,5,755,5,9,969,11,6,721,5,-1,1906,8,7,640,0,-1,652,1,8,1960,11,1,7,
