129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1861,11,-1,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
129,10,-1,1125,3,2,821,6,-1,1109,1,-1,639,2,-1,784,0,-1,1807,4,-1,1971,0,9,402,0,-1,1142,0,1,1600,3,-1,680,1,3,1596,0,4,504,1,-1,1097,9,7,920,9,-1,1204,1,9,1111,10,-1,1136,2,1,256,7,0,219,9,-1,608,4,6,1215,3,6,1519,4,-1,1018,0,-1,1624,8,7,1643,3,9,243,0,6,482,3,6,834,4,-1,1036,3,3,887,7,6,1071,4,6,500,5,6,1218,3,8,561,10,5,1258,5,6,86,6,6,1753,11,9,1458,10,2,754,5,-1,1970,9,2,95,3,-1,690,4,-1,1765,1,-1,1122,9,-1,220,2,7,1132,5,5,1274,11,2,1301,11,6,614,11,-1,491,9,-1,1686,0,-1,705,8,-1,906,7,1,1586,3,4,655,0,-1,1712,6,-1,1414,9,7,561,4,9,1050,2,-1,155,11,2,1373,8,6,1876,9,5,1571,2,6,1946,8,5,457,2,-1,1427,0,-1,1204,3,2,1810,4,1,642,1,-1,338,8,-1,1780,11,-1,172,0,1,1512,7,8,1127,11,5,1402,5,9,744,8,4,1806,9,-1,1965,2,3,1031,9,-1,1315,1,-1,1500,0,-1,1140,0,2,731,0,-1,1023,4,-1,1438,2,5,1359,2,-1,389,4,-1,1153,2,-1,1584,0,3,1908,3,1,1505,4,3,143,5,-1,1742,6,-1,670,8,8,1191,10,4,940,8,7,1603,5,8,1943,11,-1,100,
